TotalCharges,MonthlyCharges,tenure,Contract,PaymentMethod,OnlineSecurity,TechSupport,InternetService,gender,OnlineBackup,PaperlessBilling,MultipleLines
-0.494531,-1.4993294,1.1250569,2,1,1,1,2,1,1,0,0
0.14892572,0.543019,-0.015113308,0,1,0,0,1,1,0,1,2
1.3227762,1.3140929,0.8807347,0,2,0,0,1,1,2,1,2
0.21488279,-0.15825933,0.59569216,2,1,2,0,0,0,2,1,1
-0.44835222,-0.332748,-0.30015585,1,1,0,2,0,0,2,1,0
-0.92963135,-0.6634456,-1.1552835,0,1,0,0,0,1,0,1,0
-0.374294,-1.4926823,1.6137012,2,0,1,1,2,1,1,0,0
-0.9761633,0.20068882,-1.2774446,0,3,0,0,1,0,0,1,0
-0.3284684,0.649374,-0.5851984,0,0,0,0,1,1,0,0,2
-0.9963169,-1.3165318,-1.2774446,0,3,0,0,0,0,0,1,1
-0.80182296,-0.19648066,-1.0331224,0,3,2,0,0,1,2,0,1
-0.446498,-1.4561228,1.1250569,2,0,1,1,2,1,1,1,0
-0.67251354,0.68427175,-0.9516817,0,2,0,0,1,1,0,1,2
-0.3708063,-0.43744123,-0.1372744,0,2,0,0,0,1,0,1,2
1.003454,0.84380424,0.7585736,1,2,0,0,1,0,0,1,2
-0.96216846,-1.31487,-1.1552835,0,0,0,0,0,1,0,1,1
-0.6611896,-1.4926823,0.18848851,2,3,1,1,2,0,1,0,0
-0.57077456,-1.4960059,0.71785325,1,0,1,1,2,0,1,0,0
-0.13704279,-0.9525983,0.9621754,1,1,0,0,0,1,2,1,1
-0.88939047,-1.4561228,-0.8702409,0,0,1,1,2,1,1,0,0
0.38836226,0.8271863,0.10704778,0,0,0,0,1,1,2,1,2
1.2078811,1.2991366,0.71785325,0,0,0,0,1,1,2,1,2
-0.9745961,0.3186764,-1.2774446,0,2,0,0,1,1,0,1,2
0.3234868,-0.18152449,0.7585736,1,2,2,0,0,1,2,0,1
0.53612554,0.30870563,0.59569216,2,3,2,2,0,0,2,0,2
-0.19946802,-0.3360716,-0.015113308,0,0,0,2,0,0,2,0,0
0.8043686,-0.1732155,1.4100994,2,2,0,2,0,0,2,1,1
0.77712935,0.50812125,0.71785325,1,0,2,2,0,0,2,1,2
-0.87570465,1.222694,-1.1960039,0,0,0,0,1,1,0,1,2
-0.8601645,0.64106506,-1.1552835,0,0,0,0,1,0,2,0,2
-0.41305593,1.0315874,-0.74807984,0,2,0,0,1,0,0,1,2
0.49946064,0.86208403,0.26992923,0,2,0,0,1,1,2,0,2
-0.9837789,-0.37263113,-1.2774446,0,3,2,0,0,0,2,1,0
0.04851115,1.206076,-0.34087622,0,2,0,0,1,1,0,1,2
-0.03658407,0.70255154,-0.30015585,0,2,0,2,1,1,0,0,0
1.2177261,0.5064595,1.247218,1,1,2,2,0,1,2,0,2
-0.82363206,0.5496662,-1.1145631,0,2,0,0,1,1,2,1,2
-0.70741254,-0.52053106,-0.7073595,0,2,0,0,0,0,0,1,2
-0.8611579,-0.4989277,-1.0331224,1,2,2,0,0,1,0,1,0
2.0871322,1.393859,1.4100994,2,1,2,2,1,0,0,0,2
-0.9768697,0.14751132,-1.2774446,0,2,0,0,1,0,0,1,0
-0.99836975,-1.471079,-1.2774446,0,3,1,1,2,0,1,1,0
-0.7852454,-0.26627612,-0.91096133,0,0,0,0,0,1,0,1,0
-0.6103312,-1.4960059,0.35136998,2,2,1,1,2,1,1,1,0
0.9986418,0.40508986,1.1250569,2,0,0,2,0,1,2,0,0
-0.1802195,0.67596275,-0.42231694,0,2,0,0,1,1,0,1,2
-0.74246603,0.30870563,-0.992402,0,0,0,0,1,0,0,1,0
-0.6406829,0.50812125,-0.91096133,0,0,0,0,1,0,2,1,2
1.831692,1.0714705,1.2879384,1,0,2,0,1,0,2,0,0
-0.46945497,1.2160468,-0.8295206,0,2,0,0,1,1,2,1,2
0.8058476,0.68261,0.59569216,2,1,2,2,0,0,2,1,2
-0.29484972,0.15582031,-0.34087622,0,0,0,0,0,0,2,1,0
-0.9474892,0.22893937,-1.2367243,0,2,0,0,1,0,0,1,0
0.1383302,1.0249401,-0.21871513,0,0,0,0,1,0,0,1,2
-0.608499,-0.69834334,-0.42231694,1,0,0,0,0,1,2,1,1
2.553401,1.525141,1.6137012,2,1,2,0,1,0,2,1,2
-0.94400156,-0.018668378,-1.2367243,0,3,0,2,0,1,2,1,0
-0.012236462,0.63774145,-0.2594355,0,2,0,0,1,1,0,1,2
-0.9302715,0.8637458,-1.2367243,0,3,2,0,1,1,0,0,2
-0.9988333,-1.5059767,-1.2774446,0,2,1,1,2,0,1,1,0
-0.2959093,-0.1765391,-0.21871513,0,2,0,2,0,1,0,0,2
-0.965921,0.97176266,-1.2774446,0,2,0,0,1,1,0,1,2
-0.51861376,-1.454461,0.799294,2,0,1,1,2,1,1,0,0
-0.36235198,0.993366,-0.66663915,0,0,0,0,1,0,2,1,0
-0.9558332,-1.4993294,-1.0738428,2,1,1,1,2,0,1,0,0
-0.07057801,0.55465156,-0.21871513,0,2,0,0,1,1,2,1,2
-0.8241619,-1.4860351,-0.3815966,1,3,1,1,2,0,1,0,0
-0.9987892,-1.5026531,-1.2774446,0,3,1,1,2,1,1,0,0
-0.69979703,-1.471079,-0.015113308,2,3,1,1,2,1,1,0,0
-0.21191776,-1.2899431,1.5729809,2,1,1,1,2,0,1,1,2
-0.8493483,-1.5076385,-0.62591875,2,3,1,1,2,0,1,0,0
0.7449675,0.67928636,0.59569216,0,0,0,0,1,0,2,1,2
0.23783974,0.85211325,-0.09655403,1,0,2,0,1,1,2,0,2
-0.7279855,0.3402798,-0.992402,0,2,2,0,1,1,0,0,0
-0.7242771,-1.4943441,0.025607055,2,1,1,1,2,0,1,0,0
-0.46757868,0.7839796,-0.78880024,0,2,0,0,1,0,0,0,0
-0.8380464,0.3286472,-1.1145631,0,2,0,0,1,1,2,1,0
-0.9985905,-1.4876969,-1.2774446,0,3,1,1,2,1,1,0,0
1.1048176,0.014567563,1.6137012,2,1,2,2,0,0,2,1,1
-0.6731758,-0.32443902,-0.7073595,0,1,0,2,0,0,0,0,2
-0.9768035,0.15249671,-1.2774446,0,2,0,0,1,1,0,1,0
0.639189,0.82386273,0.35136998,1,2,0,2,1,1,2,1,0
2.1629562,1.1595457,1.5729809,1,1,2,2,1,0,2,1,2
-0.9746623,-0.6484894,-1.2367243,0,3,0,0,0,0,0,1,0
-0.8296804,-0.63851863,-0.91096133,0,2,0,0,0,1,0,1,0
1.3120924,0.9435121,0.9621754,1,2,2,0,1,1,2,1,2
-0.9765386,0.17243828,-1.2774446,0,2,0,0,1,0,0,1,0
1.5608662,0.8587604,1.2879384,2,3,2,2,0,0,2,1,2
2.0793622,1.4536837,1.247218,2,1,2,0,1,1,2,0,2
-0.9988995,-1.5109621,-1.2774446,0,1,1,1,2,1,1,0,0
-0.61494464,-0.35435137,-0.66663915,0,2,2,0,0,0,0,1,2
-0.09353496,0.5712696,-0.2594355,0,2,2,0,1,0,2,0,0
1.0594777,0.012905766,1.5729809,2,0,2,2,0,1,2,0,2
1.7000427,0.80059755,1.4508197,2,1,2,2,0,1,2,1,2
-0.5021024,-0.1732155,-0.54447806,0,2,0,2,0,1,0,0,2
-0.47590056,-1.3364733,0.6364125,1,0,1,1,2,0,1,0,2
1.8198162,0.85709864,1.5729809,2,0,2,2,0,1,2,0,2
2.7006345,1.6946443,1.6137012,2,1,2,2,1,1,2,1,2
-0.2692218,1.3921973,-0.62591875,0,0,2,2,1,1,2,1,2
-0.5712602,-1.31487,0.26992923,2,3,1,1,2,1,1,0,2
-0.88678575,-1.4810498,-0.78880024,1,3,1,1,2,0,1,0,0
1.1511068,1.2742097,0.59569216,1,2,0,0,1,1,2,1,2
-0.6959782,-1.4395049,0.10704778,2,0,1,1,2,1,1,0,0
-0.6490931,0.97342443,-0.9516817,0,2,0,0,1,1,0,1,0
1.5357902,1.4370658,0.8807347,2,1,2,2,1,1,2,1,2
1.9045361,0.8305099,1.6137012,2,1,2,2,0,0,2,0,2
1.6542392,0.68759537,1.5729809,1,1,2,0,1,1,2,1,2
0.63572335,0.322,0.6771329,2,0,0,2,0,0,0,1,0
-0.55221033,-1.5225947,0.8807347,2,3,1,1,2,0,1,1,0
-0.28458533,0.74908185,-0.54447806,0,2,2,0,1,1,0,1,0
1.9885056,0.9185851,1.6137012,2,2,2,2,0,0,2,1,2
-0.05159438,0.83383346,-0.34087622,0,3,0,0,1,1,0,1,2
-0.9600714,-0.7781096,-1.1960039,0,3,2,2,0,1,0,0,1
-0.9984581,-1.4777261,-1.2774446,0,0,1,1,2,0,1,1,0
-0.7902121,-0.65015125,-0.8702409,0,1,0,0,0,1,0,0,0
-0.33681238,-1.331488,1.0436162,2,1,1,1,2,0,1,1,2
-0.9929837,-1.4876969,-1.2367243,0,3,1,1,2,1,1,0,0
1.1149718,0.026200142,1.6137012,2,0,2,2,0,1,2,1,1
1.527954,1.0299256,1.1250569,0,2,0,0,1,1,2,1,2
1.4658598,0.45660555,1.6137012,2,0,2,0,1,0,0,0,2
-0.8739387,0.36188313,-1.1552835,0,2,0,0,1,0,0,1,2
-0.9745519,0.322,-1.2774446,0,3,0,0,1,0,0,1,2
-0.62637895,0.8222009,-0.91096133,0,2,0,0,1,1,0,1,0
0.64550215,1.2077378,0.18848851,0,2,0,0,1,1,0,1,2
-0.9186827,-0.53881085,-1.1552835,0,2,0,0,0,1,2,1,1
-0.94956416,0.2821169,-1.2367243,0,1,0,0,1,1,0,1,2
-0.99821526,-1.4594464,-1.2774446,0,3,1,1,2,0,1,1,0
-0.058658056,0.33861798,-0.1372744,0,2,0,0,1,0,0,1,2
0.32922605,0.80392116,0.025607055,2,2,2,2,1,1,0,1,0
1.5928956,1.1545603,1.0843365,1,2,0,0,1,0,0,1,2
-0.8249786,0.81056833,-1.1145631,0,2,2,0,1,1,0,1,2
-0.52097565,0.47156173,-0.74807984,0,2,0,0,1,0,2,1,2
-0.74983877,0.52141565,-0.992402,0,1,0,0,1,1,0,1,0
-0.56017905,-1.4694172,0.59569216,1,1,1,1,2,1,1,0,0
-0.36257273,0.780656,-0.62591875,0,2,0,0,1,0,0,0,2
2.2474556,1.2841805,1.6137012,2,2,0,0,1,1,2,1,2
-0.9825427,-1.3198555,-1.2367243,0,2,0,0,0,1,0,1,1
1.7110356,1.2542682,1.1250569,1,0,0,0,1,1,2,0,2
-0.38420522,0.52473927,-0.5851984,0,1,0,0,1,1,2,1,2
-0.14554127,0.3170146,-0.30015585,0,0,2,0,1,1,0,0,0
1.802753,0.7706852,1.5729809,2,0,2,2,0,0,2,0,2
-0.9981049,-1.4511374,-1.2774446,0,3,1,1,2,1,1,0,0
-0.382351,-1.4976677,1.5729809,2,1,1,1,2,0,1,0,0
1.2268426,0.36354494,1.4100994,0,3,0,0,1,1,0,1,2
2.7203023,1.6946443,1.6137012,2,1,2,2,1,0,2,1,2
-0.2666833,-0.8113455,0.35136998,0,2,0,0,0,0,2,1,1
0.0002794884,0.85709864,-0.34087622,0,1,0,0,1,1,2,1,2
0.35792223,-0.32443902,0.8807347,0,1,0,0,0,1,2,1,2
-0.6482984,-1.0024523,-0.3815966,2,3,2,2,0,0,0,0,1
-0.62008786,-0.00038860991,-0.78880024,1,2,0,0,0,1,0,1,0
1.70938,1.0216166,1.3286587,1,2,0,0,1,0,2,1,2
-0.48737904,-1.471079,0.9214551,2,3,1,1,2,1,1,0,0
-0.63856375,-1.5043149,0.47353107,1,1,1,1,2,1,1,0,0
0.63649595,-0.3443806,1.4508197,1,2,2,0,0,0,0,1,1
-0.7286698,-0.52884007,-0.7073595,0,3,0,0,0,0,0,0,2
-0.52386737,0.64106506,-0.78880024,0,2,2,0,1,1,0,0,0
-0.74242187,-1.5059767,0.025607055,1,0,1,1,2,1,1,1,0
-0.9852799,-0.48563334,-1.2774446,0,3,0,0,0,1,2,1,0
-0.3870086,-0.30615926,-0.30015585,0,1,0,0,0,1,0,0,2
-0.5659845,0.9784098,-0.8702409,0,2,0,2,1,0,2,1,0
-0.8254863,0.46491456,-1.1145631,0,2,0,0,1,1,2,1,2
-0.5311738,-1.4843733,0.799294,2,0,1,1,2,0,1,0,0
-0.34650284,0.23060118,-0.4630373,1,0,0,0,0,0,2,0,2
0.77644503,1.3838882,0.26992923,0,2,2,0,1,1,2,1,2
-0.99254227,-1.4910206,-1.2367243,0,1,1,1,2,1,1,1,0
0.25876588,0.18240906,0.35136998,0,0,0,0,1,0,0,0,0
-0.9490344,-1.3447824,-1.1145631,0,3,1,1,2,0,1,1,2
-0.18560556,0.5147685,-0.34087622,0,2,0,0,1,1,2,1,2
-0.9985022,-1.4810498,-1.2774446,0,3,1,1,2,1,1,0,0
-0.77654827,0.47322354,-1.0331224,0,2,0,0,1,0,0,1,0
0.6509544,0.9518211,0.3106496,0,0,0,0,1,0,2,1,2
-0.17361939,1.1711782,-0.54447806,1,0,0,2,1,1,2,0,0
-0.7950242,-1.4727408,-0.3815966,1,3,1,1,2,1,1,0,0
-0.9874211,-0.64682764,-1.2774446,0,3,0,0,0,0,0,1,0
-0.74120784,-0.8628613,-0.7073595,2,3,0,0,0,0,2,1,1
-0.9682167,0.7989358,-1.2774446,0,2,0,0,1,1,0,1,2
2.0968227,1.4835961,1.247218,0,0,2,0,1,1,2,1,2
-0.9745961,0.3186764,-1.2774446,0,2,0,0,1,1,2,1,0
-0.9099634,-0.6717546,-1.1552835,0,3,0,0,0,1,0,0,0
0.48654735,0.4383258,0.39209032,0,1,0,0,1,0,0,1,0
-0.1798884,0.046141706,-0.21871513,1,3,2,2,0,0,2,0,0
2.6557581,1.7046151,1.5729809,2,0,2,2,1,1,2,1,2
-0.7102601,0.9950278,-1.0331224,0,1,2,0,1,1,2,1,2
-0.825089,-1.5043149,-0.50375766,0,0,1,1,2,0,1,1,0
0.934274,1.189458,0.47353107,0,2,0,2,1,1,2,0,0
-0.560466,-1.5009913,0.799294,1,1,1,1,2,0,1,0,0
-0.74822736,0.7141841,-1.0331224,0,2,0,0,1,0,0,1,0
1.3907862,1.0698086,0.9621754,0,1,0,2,1,1,2,1,2
0.31613618,1.3639467,-0.17799476,0,2,0,2,1,1,2,1,2
-0.52516973,-1.4760643,0.8807347,2,0,1,1,2,0,1,1,0
1.0915071,0.011243969,1.6137012,2,1,2,2,0,1,2,1,1
-0.67081386,-1.4644318,0.26992923,2,1,1,1,2,0,1,0,0
-0.89232635,-1.4827116,-0.8295206,1,2,1,1,2,0,1,0,0
0.7044838,0.30704382,0.799294,1,1,2,2,0,0,0,0,2
-0.8529905,-0.53050184,-1.0331224,0,2,0,0,0,0,0,0,2
-0.673838,-1.2965903,-0.05583367,2,3,1,1,2,1,1,0,2
-0.3653982,-0.2828941,-0.34087622,1,1,2,0,0,1,0,1,0
-0.9067627,0.31036744,-1.1960039,0,1,0,0,1,0,0,1,2
-0.5899127,-1.4694172,0.59569216,2,3,1,1,2,0,1,1,0
-0.3973834,-0.4573828,-0.17799476,1,2,0,0,0,1,0,1,2
0.12718284,0.48319432,-0.015113308,0,3,0,0,1,0,0,0,2
0.55570513,1.3489906,0.066327415,0,2,0,2,1,1,2,1,2
-0.9331853,-0.48563334,-1.1960039,0,2,0,0,0,1,0,1,0
-0.6554504,0.5014741,-0.91096133,0,2,0,0,1,1,2,0,2
0.9257755,0.031185534,1.369379,2,0,2,2,0,1,2,0,2
-0.98744315,-0.6484894,-1.2774446,0,0,0,0,0,1,0,0,0
0.7154325,0.48319432,0.6771329,2,0,0,2,0,0,2,0,2
-0.9985243,-1.4827116,-1.2774446,0,0,1,1,2,1,1,1,0
-0.70867074,0.8222009,-1.0331224,0,2,0,0,1,1,0,1,0
-0.98550063,-1.4876969,-1.1960039,0,0,1,1,2,1,1,0,0
0.37388173,0.84380424,0.066327415,1,3,2,2,1,1,0,0,0
1.6984975,0.68261,1.6137012,2,0,2,2,0,0,2,0,0
-0.9164091,0.42004603,-1.1960039,0,2,2,0,0,1,0,1,0
-0.45656374,0.21065961,-0.5851984,0,2,0,0,1,0,0,1,0
0.7558721,-0.15659752,1.4100994,1,3,2,2,0,1,2,0,0
-0.51715684,-1.2982521,0.47353107,1,3,1,1,2,1,1,0,2
-0.79659146,0.14751132,-1.0331224,0,0,0,0,1,0,0,1,0
1.4124408,1.3190782,0.799294,1,0,2,2,1,1,0,1,0
-0.47521627,0.17243828,-0.66663915,0,1,0,0,1,1,0,1,0
-0.81058633,-0.332748,-0.992402,0,3,0,0,0,1,2,1,0
-0.8105422,-0.015344783,-1.0331224,0,0,0,2,0,1,0,0,0
-0.38288078,-1.4943441,1.6137012,2,1,1,1,2,1,1,1,0
-0.9100959,-1.1619847,-1.0331224,0,0,2,0,0,1,0,0,1
-0.8208066,-1.4760643,-0.4630373,1,3,1,1,2,1,1,1,0
0.083586715,0.27380788,0.10704778,1,2,0,2,0,1,0,1,0
0.3476799,-0.4989277,1.1250569,0,2,0,0,0,0,2,1,1
-0.6456716,1.1911198,-0.992402,0,2,0,0,1,1,0,1,2
-0.9426771,0.16745289,-1.2367243,0,2,0,0,1,1,0,1,0
-0.8445803,-1.1470286,-0.8295206,1,1,0,2,0,0,0,0,1
-0.9723445,-1.1686319,-1.1960039,0,2,0,0,0,1,2,1,1
1.2049011,0.19570343,1.6137012,2,1,2,0,0,0,2,1,0
1.6045728,1.5450826,0.799294,1,1,2,2,1,0,2,1,2
-0.60649025,-1.5142857,0.55497175,2,1,1,1,2,1,1,0,0
-0.62035275,0.46823815,-0.8295206,1,2,2,0,0,0,0,0,2
0.5560363,1.181149,0.18848851,0,1,0,2,1,0,0,0,2
-0.63220644,-1.4943441,0.39209032,1,0,1,1,2,1,1,0,0
1.1149275,0.5280628,1.0436162,0,0,0,2,1,1,0,0,2
-0.889545,-1.4860351,-0.8295206,1,1,1,1,2,1,1,0,0
-0.39919347,-1.4893587,1.4508197,2,0,1,1,2,1,1,0,0
-0.9869796,-0.61359173,-1.2774446,0,3,0,0,0,1,0,0,0
0.060762215,-0.2828941,0.47353107,0,0,2,2,0,0,0,0,0
2.4821463,1.4935669,1.5729809,2,0,2,2,1,0,2,1,0
-0.5638433,-1.012423,-0.1372744,0,2,0,2,0,1,2,0,1
-0.5746154,-1.2849576,0.066327415,2,0,1,1,2,1,1,0,2
-0.77299434,0.8720548,-1.0738428,0,2,0,0,1,1,2,1,0
1.6134465,1.1030446,1.2064976,1,1,0,0,1,0,2,1,2
-0.8233231,-1.4860351,-0.42231694,1,3,1,1,2,0,1,1,0
2.003229,1.3240637,1.369379,1,1,0,0,1,0,2,0,2
-0.9925864,-1.0356882,-1.2774446,0,3,0,2,0,1,2,0,1
1.3508765,1.3689321,0.71785325,0,1,2,0,1,1,0,0,2
1.8287561,1.058176,1.369379,2,3,2,2,1,1,2,0,2
2.678693,1.6747028,1.6137012,2,0,2,2,1,1,2,0,2
-0.77019095,-1.5159475,-0.21871513,0,3,1,1,2,1,1,0,0
-0.94704777,-1.5059767,-1.0331224,1,3,1,1,2,1,1,0,0
-0.66856235,-0.30782107,-0.74807984,0,1,0,0,0,1,2,1,2
-0.5560071,-0.9642309,-0.2594355,0,2,0,2,0,1,0,0,1
-0.61509913,0.34858876,-0.8702409,0,2,0,0,1,0,0,0,2
-0.117264494,-0.1732155,0.025607055,2,0,2,2,0,0,0,0,1
0.899044,0.85543686,0.59569216,2,3,2,2,0,1,2,1,2
-0.99898785,-1.5176092,-1.2774446,0,3,1,1,2,0,1,1,0
-0.6694674,-0.439103,-0.7073595,0,2,0,0,0,1,0,0,2
2.116645,1.452022,1.369379,1,2,0,2,1,1,2,1,2
-0.5964245,-1.3181937,0.14776814,2,1,1,1,2,1,1,0,2
0.9601006,1.0365727,0.5142514,0,0,0,0,1,1,2,1,2
0.09391734,1.3091074,-0.34087622,0,2,0,0,1,0,2,1,2
-0.9207135,0.30205846,-1.1960039,0,2,0,0,1,0,0,0,0
2.0865362,1.673041,1.1657772,2,1,2,2,1,0,2,0,2
-0.60251695,-1.3015757,0.066327415,1,1,1,1,2,0,1,1,2
1.1608415,0.20401242,1.4508197,2,1,2,2,0,0,2,0,2
-0.49066806,0.3253236,-0.66663915,0,1,0,2,1,1,0,1,0
0.088796176,0.51643026,-0.015113308,0,1,0,0,1,1,0,1,0
-0.55483717,-0.86119944,-0.2594355,0,1,2,2,0,0,2,0,1
-0.697104,-1.5142857,0.14776814,0,0,1,1,2,0,1,0,0
-0.9759867,-1.479388,-1.1960039,1,3,1,1,2,0,1,0,0
-0.63995445,1.181149,-0.992402,0,1,2,2,1,1,0,0,0
0.08711855,0.11095179,0.18848851,1,1,2,2,0,0,0,0,2
-0.99839187,-1.4727408,-1.2774446,2,3,1,1,2,1,1,0,0
0.7357406,-0.2779087,1.4508197,2,3,2,2,0,1,2,1,1
-0.10527832,0.66599196,-0.30015585,0,2,0,0,1,1,0,1,2
-0.42354107,0.35357416,-0.62591875,0,0,0,0,0,0,2,1,2
2.1009727,1.3074456,1.4100994,1,2,0,0,1,1,2,0,2
-0.94956416,-1.2068533,-1.1145631,0,2,0,0,0,0,2,0,1
0.82035017,0.21065961,1.0028958,1,1,0,0,0,1,2,1,2
-0.7631052,0.19736524,-0.992402,0,0,0,0,1,1,0,0,0
0.08703026,-0.6617838,0.9214551,0,2,2,0,0,1,2,1,1
0.12281219,-0.65513664,0.9621754,2,0,2,2,0,0,2,0,1
-0.23030539,1.0033368,-0.54447806,0,2,0,0,1,0,0,1,2
0.76668835,0.47820893,0.7585736,0,0,2,0,1,0,2,1,0
0.116454884,-0.9658927,1.4100994,2,1,2,2,0,0,0,0,1
0.912178,0.52640104,0.84001434,0,3,0,2,1,1,2,1,0
-0.99870086,-1.4960059,-1.2774446,0,3,1,1,2,0,1,0,0
-0.85625744,-1.4976677,-0.66663915,0,3,1,1,2,1,1,1,0
-0.38630226,-0.332748,-0.2594355,0,1,0,0,0,0,2,1,0
0.43789628,0.37185392,0.5142514,0,2,2,0,0,1,0,1,0
-0.5044864,-1.3082229,0.59569216,0,2,1,1,2,1,1,0,2
0.36361733,0.9883806,0.025607055,0,2,0,0,1,1,0,1,2
-0.43886042,0.6543594,-0.7073595,0,3,2,2,0,0,2,0,0
-0.6394247,-1.4876969,0.39209032,2,3,1,1,2,0,1,0,0
-0.9985684,-1.4860351,-1.2774446,0,3,1,1,2,1,1,0,0
1.4254203,1.329049,0.9621754,1,0,0,0,1,0,2,1,2
1.2911663,1.0631615,0.84001434,1,3,2,2,1,0,2,1,0
-0.30866805,1.3406816,-0.7073595,0,2,2,2,1,0,0,0,0
-0.60295844,-0.3294244,-0.66663915,2,3,2,2,0,1,2,0,1
-0.82380867,-1.4976677,-0.50375766,1,3,1,1,2,1,1,1,0
-0.39276993,1.0548525,-0.7073595,0,2,2,0,1,1,0,1,2
0.3888258,0.52141565,0.22920887,0,3,2,0,1,1,0,1,2
-0.98258686,-0.2828941,-1.2774446,0,2,0,0,0,0,0,1,0
-0.5066717,-1.5009913,1.0028958,2,0,1,1,2,0,1,1,0
2.4894085,1.4885815,1.6137012,2,0,2,0,1,1,2,1,2
1.3946271,1.1745019,0.8807347,0,2,0,2,1,0,0,1,2
-0.30604124,-0.34271878,-0.09655403,0,0,2,0,0,1,0,1,2
-0.8297245,0.36022133,-1.1145631,0,2,0,0,1,0,0,0,2
2.1833527,1.4835961,1.3286587,0,1,2,0,1,0,2,1,2
-0.701872,-1.3298262,-0.30015585,2,1,1,1,2,0,1,0,2
-0.62737226,-1.4876969,0.47353107,1,0,1,1,2,1,1,0,0
1.4984189,0.52972466,1.5729809,2,1,2,0,1,0,0,1,2
-0.19845262,0.45328197,-0.34087622,1,2,2,0,0,0,2,0,2
1.0298103,0.85045147,0.7585736,1,1,0,0,1,1,2,1,2
1.4588845,0.86208403,1.2064976,0,0,2,0,1,1,2,0,2
0.6816152,0.51809204,0.59569216,0,2,2,0,1,0,0,0,2
-0.91369396,-1.5093002,-0.8295206,2,0,1,1,2,1,1,0,0
-0.9965156,-1.331488,-1.2774446,0,2,0,0,0,1,0,1,1
2.1608813,1.452022,1.4508197,1,2,0,2,1,1,2,0,2
1.3661516,1.3406816,0.799294,1,0,0,0,1,1,2,1,2
-0.2939226,-0.15659752,-0.2594355,0,2,0,2,0,0,2,1,2
-0.59607136,0.17908546,-0.78880024,0,2,0,0,1,1,0,1,0
0.7462478,0.12092257,1.0436162,1,2,2,2,0,0,0,1,2
-0.6777451,-1.4860351,0.10704778,1,0,1,1,2,1,1,0,0
1.1583692,0.97176266,0.7585736,1,0,0,0,1,1,0,1,0
-0.4480432,-1.4926823,1.3286587,2,1,1,1,2,1,1,1,0
-0.42120123,-0.29785028,-0.3815966,1,0,0,0,0,0,2,0,0
-0.86652184,0.52640104,-1.1552835,0,3,0,2,1,1,0,1,0
0.50007874,1.1861345,0.066327415,0,2,0,0,1,0,0,1,2
-0.57059795,0.35025057,-0.78880024,1,3,0,0,0,1,0,1,2
1.863611,1.0349109,1.4508197,0,2,0,0,1,1,2,1,2
0.21967284,-0.8528905,1.4915402,2,3,2,2,0,1,0,0,1
-0.6904597,-1.479388,0.14776814,2,0,1,1,2,0,1,0,0
-0.9725211,-1.471079,-1.1552835,1,0,1,1,2,0,1,0,0
-0.5232713,-0.08846385,-0.62591875,1,3,2,2,0,1,0,1,2
-0.4619498,0.7091987,-0.74807984,0,2,0,0,1,1,0,1,2
1.1375976,0.13920234,1.5322605,2,1,2,0,0,1,0,0,2
0.9848455,1.3755794,0.39209032,0,0,0,2,1,1,0,1,2
0.57378376,0.51310664,0.4328107,1,2,2,0,0,1,0,1,2
-0.7168823,0.3402798,-0.992402,0,3,2,0,1,1,0,1,0
1.9686611,1.476949,1.2879384,2,1,0,2,1,1,2,1,2
0.33567166,-0.226393,0.799294,1,1,2,2,0,0,0,0,0
0.9012514,0.4333404,0.9214551,2,0,0,0,0,1,0,1,2
-0.88365126,0.18074726,-1.1552835,0,2,0,0,1,1,0,1,0
-0.88939047,-0.5022513,-1.0738428,0,0,0,2,0,0,0,1,0
-0.9744416,0.330309,-1.2774446,0,2,0,0,1,1,0,1,2
-0.9361432,-1.1736172,-1.0738428,0,0,2,0,0,0,0,0,1
-0.9764724,0.17742367,-1.2774446,0,2,0,0,1,0,0,0,0
-0.9988554,-1.5076385,-1.2774446,0,3,1,1,2,0,1,1,0
-0.5741298,0.3801629,-0.78880024,0,2,2,2,0,0,2,1,2
-0.5166491,0.4815325,-0.78880024,0,2,0,0,1,0,2,1,0
-0.7480949,-1.3514296,-0.34087622,2,0,1,1,2,1,1,1,2
-0.23061442,-1.2849576,1.4100994,2,3,1,1,2,0,1,1,2
0.99773675,0.39844266,1.0843365,1,1,0,2,0,1,2,0,0
1.6546586,0.68759537,1.5729809,2,0,2,2,0,1,2,0,0
2.1320748,1.46864,1.2879384,0,0,2,2,1,0,0,1,2
-0.7850909,0.6776246,-1.0738428,0,0,2,0,1,1,0,1,0
0.3254514,0.50812125,0.18848851,1,2,0,0,1,0,2,0,0
0.10343123,0.6693156,-0.1372744,0,2,0,0,1,1,0,1,2
-0.22617754,-1.3298262,1.6137012,2,0,1,1,2,1,1,0,2
-0.070401415,1.0382345,-0.34087622,0,2,0,2,1,1,0,1,0
-0.18748185,0.7241549,-0.4630373,0,0,0,0,1,1,0,0,0
-0.918175,-0.68837255,-1.1145631,0,1,0,0,0,0,0,1,0
1.7531527,1.0864266,1.247218,2,0,0,0,1,0,2,0,2
1.4974035,1.0548525,1.1657772,1,0,0,0,1,1,0,1,2
-0.56342393,-1.5309037,0.84001434,2,3,1,1,2,0,1,0,0
-0.9960299,-1.2949284,-1.2774446,0,3,0,0,0,0,0,1,1
-0.042963453,0.67928636,-0.2594355,1,2,0,2,1,1,2,1,0
