gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Predicted,Churn_Probability,Risk_Segment,Retention_Offer,Priority_Score,Communication_Channel,Channel_Cost,Channel_Effectiveness,Channel_Score,Test_Group,Offer_Cost,Estimated_Retention_Rate,Expected_Value,ROI_Score,Included_in_Optimized_Plan
0,0.0,0,0,-1.2774446,1,0,1,0,0,2,0,2,0,0,1,1,0.6909189,-0.9696515,1,1,0.8098,High Risk,Upgrade to 2-year contract with 20% discount,81.0,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-0.992402,1,2,1,0,2,2,0,2,0,0,1,2,0.97176266,-0.6658693,1,1,0.8098,High Risk,Upgrade to 2-year contract with 20% discount,81.0,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,3,0.20401242,-0.9761192,1,1,0.8087,High Risk,Upgrade to 2-year contract with 20% discount,80.9,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.1960039,1,0,1,0,2,0,2,2,2,0,1,2,1.1013829,-0.8682215,1,1,0.8092,High Risk,Upgrade to 2-year contract with 20% discount,80.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,3,0.19902703,-0.97618544,1,1,0.8087,High Risk,Upgrade to 2-year contract with 20% discount,80.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.1960039,1,0,1,0,0,0,0,2,0,0,1,2,0.50313586,-0.892238,1,1,0.8084,High Risk,Upgrade to 2-year contract with 20% discount,80.8,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.2774446,1,1,0,0,0,0,0,0,0,0,1,2,-1.3464441,-0.99671423,1,1,0.8082,High Risk,Upgrade to 2-year contract with 20% discount,80.8,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-1.2774446,1,2,1,0,0,0,0,0,0,0,0,2,0.3170146,-0.97461814,0,1,0.8077,High Risk,Upgrade to 2-year contract with 20% discount,80.8,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-0.9516817,0,2,1,0,0,0,0,0,2,0,1,2,0.6161381,-0.6527794,1,1,0.8085,High Risk,Upgrade to 2-year contract with 20% discount,80.8,Call,5.0,0.45,3,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-0.9516817,1,2,1,0,0,0,0,0,2,0,1,2,0.67430097,-0.6778555,1,1,0.8077,High Risk,Upgrade to 2-year contract with 20% discount,80.8,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-0.78880024,1,2,1,0,0,0,0,0,2,0,0,2,0.6593448,-0.5150819,1,1,0.8073,High Risk,Upgrade to 2-year contract with 20% discount,80.7,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-0.78880024,0,0,1,0,2,2,0,2,2,0,1,2,1.1047064,-0.4609344,1,1,0.8073,High Risk,Upgrade to 2-year contract with 20% discount,80.7,Call,5.0,0.45,3,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-0.66663915,1,2,1,0,0,0,0,2,2,0,1,2,1.0432199,-0.33230928,1,1,0.8055,High Risk,Upgrade to 2-year contract with 20% discount,80.6,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-1.2774446,1,1,0,0,0,0,0,0,0,0,1,2,-1.3730329,-0.9970674,1,1,0.8051,High Risk,Upgrade to 2-year contract with 20% discount,80.5,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,1,0,-0.992402,1,2,1,0,0,0,0,0,2,0,1,2,0.6693156,-0.66971016,1,1,0.8053,High Risk,Upgrade to 2-year contract with 20% discount,80.5,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-0.8295206,0,2,1,2,2,2,0,0,2,0,1,0,1.1612074,-0.46066952,1,1,0.8036,High Risk,Upgrade to 2-year contract with 20% discount,80.4,Call,5.0,0.45,3,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,2,0,0,0,0,1,0,0.35025057,-0.9741767,1,1,0.8042,High Risk,Upgrade to 2-year contract with 20% discount,80.4,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-0.50375766,1,2,1,0,0,2,0,2,2,0,1,2,1.1229862,-0.19386123,1,1,0.8039,High Risk,Upgrade to 2-year contract with 20% discount,80.4,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.2774446,1,0,1,0,0,0,2,0,0,0,1,2,0.3701921,-0.9739118,1,1,0.8019,High Risk,Upgrade to 2-year contract with 20% discount,80.2,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2367243,1,2,1,0,0,0,0,0,0,0,1,2,0.35855955,-0.93400204,1,1,0.8022,High Risk,Upgrade to 2-year contract with 20% discount,80.2,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,1,1,-1.2774446,1,0,1,0,2,0,0,0,0,0,1,2,0.330309,-0.9744416,1,1,0.8023,High Risk,Upgrade to 2-year contract with 20% discount,80.2,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,2,0,0,0,0,0,0,2,0.330309,-0.9744416,1,1,0.8023,High Risk,Upgrade to 2-year contract with 20% discount,80.2,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,2,2,0,1,2,0.80890656,-0.9680843,1,1,0.8014,High Risk,Upgrade to 2-year contract with 20% discount,80.1,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-0.992402,1,2,1,0,0,0,0,0,2,0,1,2,0.7241549,-0.72061276,1,1,0.8009,High Risk,Upgrade to 2-year contract with 20% discount,80.1,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.1960039,1,2,1,0,0,0,0,0,0,0,1,2,0.36686853,-0.89868367,1,1,0.8012,High Risk,Upgrade to 2-year contract with 20% discount,80.1,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,2,0,0,0,0,1,3,0.3269854,-0.9744857,1,1,0.7995,High Risk,Upgrade to 2-year contract with 20% discount,80.0,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,1,-1.1145631,1,2,1,0,2,0,0,0,0,0,1,2,0.51144487,-0.8374504,1,1,0.799,High Risk,Upgrade to 2-year contract with 20% discount,79.9,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,1,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,2,0.22893937,-0.97578806,1,1,0.7992,High Risk,Upgrade to 2-year contract with 20% discount,79.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,2,0.22893937,-0.97578806,1,1,0.7992,High Risk,Upgrade to 2-year contract with 20% discount,79.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-0.34087622,1,2,1,0,0,2,0,2,2,0,1,2,1.206076,0.04851115,1,1,0.7992,High Risk,Upgrade to 2-year contract with 20% discount,79.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-0.9516817,1,2,1,0,0,0,0,2,2,0,0,2,0.9966896,-0.61454725,1,1,0.7994,High Risk,Upgrade to 2-year contract with 20% discount,79.9,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-0.8295206,1,2,1,0,0,0,0,2,0,0,1,2,0.6543594,-0.53965026,1,1,0.7965,High Risk,Upgrade to 2-year contract with 20% discount,79.6,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,1,0,-1.1145631,1,2,1,0,2,0,0,0,0,0,1,2,0.53969544,-0.84334415,1,1,0.7964,High Risk,Upgrade to 2-year contract with 20% discount,79.6,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.1960039,1,2,1,0,0,0,0,0,0,0,1,2,0.40675166,-0.9024583,1,1,0.796,High Risk,Upgrade to 2-year contract with 20% discount,79.6,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,2,0.18407086,-0.9763841,1,1,0.7951,High Risk,Upgrade to 2-year contract with 20% discount,79.5,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.2774446,0,2,1,2,0,0,0,0,0,0,1,2,0.56296057,-0.9713512,1,1,0.795,High Risk,Upgrade to 2-year contract with 20% discount,79.5,Call,5.0,0.45,3,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,2,0.19404164,-0.97625166,1,1,0.7951,High Risk,Upgrade to 2-year contract with 20% discount,79.5,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.0738428,1,0,1,0,0,0,0,2,2,0,1,2,0.87537843,-0.80641437,1,1,0.7948,High Risk,Upgrade to 2-year contract with 20% discount,79.5,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,2,0.19237985,-0.9762737,1,1,0.7951,High Risk,Upgrade to 2-year contract with 20% discount,79.5,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.1960039,1,2,1,0,0,0,0,0,0,0,1,2,0.3751775,-0.9050851,1,1,0.7947,High Risk,Upgrade to 2-year contract with 20% discount,79.5,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-0.9516817,1,2,1,0,0,2,0,2,2,0,1,1,1.1146772,-0.59971356,1,1,0.7945,High Risk,Upgrade to 2-year contract with 20% discount,79.4,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-0.992402,0,2,1,0,0,0,0,2,0,0,1,2,0.74077284,-0.6709684,1,1,0.7938,High Risk,Upgrade to 2-year contract with 20% discount,79.4,Call,5.0,0.45,3,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-0.91096133,1,2,1,0,0,0,0,2,2,0,1,2,1.0166311,-0.6108168,1,1,0.794,High Risk,Upgrade to 2-year contract with 20% discount,79.4,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,0,0,0,0,0,0,2,0,1,2,-0.2828941,-0.98258686,1,1,0.7928,High Risk,Upgrade to 2-year contract with 20% discount,79.3,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.1960039,1,2,1,0,0,0,0,0,0,0,1,2,0.35689774,-0.91002965,1,1,0.7929,High Risk,Upgrade to 2-year contract with 20% discount,79.3,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-0.78880024,0,2,1,0,0,0,0,0,2,0,0,2,0.57293135,-0.50978416,1,1,0.7921,High Risk,Upgrade to 2-year contract with 20% discount,79.2,Call,5.0,0.45,3,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,1,-1.2774446,1,0,1,0,2,0,0,0,0,0,0,2,0.35191235,-0.9741546,1,1,0.7922,High Risk,Upgrade to 2-year contract with 20% discount,79.2,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-1.1145631,1,2,1,0,2,0,0,0,0,0,0,2,0.46491456,-0.8254863,1,1,0.7912,High Risk,Upgrade to 2-year contract with 20% discount,79.1,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,3,0.20235063,-0.9761413,1,1,0.7912,High Risk,Upgrade to 2-year contract with 20% discount,79.1,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,1,-1.1552835,1,2,1,0,2,2,0,0,0,0,0,0,0.66599196,-0.84323376,1,1,0.7909,High Risk,Upgrade to 2-year contract with 20% discount,79.1,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,2,0,0,0,0,1,2,0.35025057,-0.9741767,1,1,0.7909,High Risk,Upgrade to 2-year contract with 20% discount,79.1,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,1,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,0,0.1657911,-0.9766269,1,1,0.7906,High Risk,Upgrade to 2-year contract with 20% discount,79.1,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.1960039,1,2,1,0,0,0,0,2,2,0,0,2,1.0000132,-0.85919327,0,1,0.7896,High Risk,Upgrade to 2-year contract with 20% discount,79.0,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-0.7073595,1,2,1,0,0,2,0,2,2,0,1,2,1.2077378,-0.3434125,1,1,0.7896,High Risk,Upgrade to 2-year contract with 20% discount,79.0,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.2367243,1,0,1,0,0,2,0,2,2,0,0,2,1.0332491,-0.92013955,1,1,0.7898,High Risk,Upgrade to 2-year contract with 20% discount,79.0,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-1.1145631,1,2,1,0,2,0,0,0,0,0,1,2,0.5496662,-0.82363206,1,1,0.7895,High Risk,Upgrade to 2-year contract with 20% discount,79.0,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-0.9516817,1,2,1,0,0,0,0,2,0,0,1,2,0.68925714,-0.6579006,0,1,0.7892,High Risk,Upgrade to 2-year contract with 20% discount,78.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2367243,1,1,0,0,0,0,0,0,2,0,0,2,-0.9991286,-0.979938,1,1,0.789,High Risk,Upgrade to 2-year contract with 20% discount,78.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,1,0,-1.2367243,1,1,0,0,0,0,0,0,2,0,1,2,-0.98583424,-0.97706836,1,1,0.789,High Risk,Upgrade to 2-year contract with 20% discount,78.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-0.91096133,0,2,1,0,0,0,0,0,2,0,0,2,0.7274785,-0.6292265,1,1,0.7892,High Risk,Upgrade to 2-year contract with 20% discount,78.9,Call,5.0,0.45,3,Control,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-0.91096133,1,2,1,0,0,0,0,2,0,0,1,2,0.69258076,-0.64812183,1,1,0.7892,High Risk,Upgrade to 2-year contract with 20% discount,78.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,2,0,0,0,0,0,1,2,0.27380788,-0.97519207,1,1,0.7888,High Risk,Upgrade to 2-year contract with 20% discount,78.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.1960039,1,2,1,0,0,0,0,0,0,0,0,2,0.32033822,-0.90607846,1,1,0.7887,High Risk,Upgrade to 2-year contract with 20% discount,78.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,1,1,-0.992402,0,0,1,0,0,2,0,2,2,0,0,2,0.9784098,-0.6642579,1,1,0.7883,High Risk,Upgrade to 2-year contract with 20% discount,78.8,Call,5.0,0.45,3,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-0.66663915,1,2,1,0,0,2,0,2,2,0,1,2,1.1296333,-0.30654892,1,1,0.7879,High Risk,Upgrade to 2-year contract with 20% discount,78.8,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.1960039,1,2,1,0,0,0,0,0,0,0,0,2,0.31535283,-0.9145769,1,1,0.7868,High Risk,Upgrade to 2-year contract with 20% discount,78.7,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.1145631,1,0,1,0,0,0,0,2,2,0,0,2,0.8222009,-0.79652524,1,1,0.7868,High Risk,Upgrade to 2-year contract with 20% discount,78.7,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.1960039,1,2,1,0,0,0,0,0,0,0,1,2,0.33861798,-0.9136498,0,1,0.7868,High Risk,Upgrade to 2-year contract with 20% discount,78.7,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-0.74807984,1,2,1,0,0,0,0,0,2,0,0,2,0.6776246,-0.5044864,1,1,0.7865,High Risk,Upgrade to 2-year contract with 20% discount,78.6,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2367243,0,1,0,0,0,2,0,0,0,0,1,2,-1.1420431,-0.97269773,1,1,0.7858,High Risk,Upgrade to 2-year contract with 20% discount,78.6,Call,5.0,0.45,3,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-0.992402,1,2,1,0,0,2,0,2,2,0,1,2,1.2160468,-0.66284513,1,1,0.7849,High Risk,Upgrade to 2-year contract with 20% discount,78.5,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-1.1960039,1,2,1,0,2,2,0,2,2,0,1,2,1.3672704,-0.8596789,1,1,0.7846,High Risk,Upgrade to 2-year contract with 20% discount,78.5,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.1552835,1,2,1,0,0,0,0,0,0,0,0,2,0.3186764,-0.89027345,1,1,0.7838,High Risk,Upgrade to 2-year contract with 20% discount,78.4,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.2774446,1,0,1,0,2,0,0,0,0,0,1,2,0.3186764,-0.9745961,1,1,0.7844,High Risk,Upgrade to 2-year contract with 20% discount,78.4,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2367243,0,0,1,0,0,0,0,0,2,0,1,2,0.4931651,-0.9213095,1,1,0.7829,High Risk,Upgrade to 2-year contract with 20% discount,78.3,Call,5.0,0.45,3,Control,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2367243,1,0,1,0,0,0,0,2,0,0,1,2,0.4981505,-0.9347967,1,1,0.7829,High Risk,Upgrade to 2-year contract with 20% discount,78.3,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,1,-1.2774446,1,1,0,0,2,0,0,0,0,0,0,3,-1.110469,-0.99357975,1,1,0.7833,High Risk,Upgrade to 2-year contract with 20% discount,78.3,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
0,0.0,1,0,-1.0738428,1,2,1,0,2,2,0,2,2,0,1,2,1.3473288,-0.76672536,1,1,0.7814,High Risk,Upgrade to 2-year contract with 20% discount,78.1,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,2,2,0,1,2,0.82386273,-0.9678856,1,1,0.7811,High Risk,Upgrade to 2-year contract with 20% discount,78.1,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-1.0738428,1,0,1,0,0,2,0,2,2,0,1,2,1.0299256,-0.7541211,1,1,0.7802,High Risk,Upgrade to 2-year contract with 20% discount,78.0,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
0,0.0,1,0,-1.1960039,1,2,1,0,2,0,0,0,2,0,0,1,0.88867277,-0.9001626,1,1,0.7804,High Risk,Upgrade to 2-year contract with 20% discount,78.0,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,3,0.15415852,-0.9767814,1,1,0.7798,High Risk,Upgrade to 2-year contract with 20% discount,78.0,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,1,-1.2367243,1,0,1,0,0,0,0,2,2,0,1,0,0.82386273,-0.92550355,1,1,0.7789,High Risk,Upgrade to 2-year contract with 20% discount,77.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,1,0,-0.74807984,1,2,1,0,2,0,0,2,2,0,1,2,1.1778255,-0.40268114,1,1,0.7792,High Risk,Upgrade to 2-year contract with 20% discount,77.9,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,1,0,-0.4630373,1,2,1,2,0,2,0,2,2,0,1,2,1.3007984,-0.012236462,1,1,0.779,High Risk,Upgrade to 2-year contract with 20% discount,77.9,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-0.9516817,0,2,1,0,0,0,0,2,2,0,1,2,0.985057,-0.6289616,1,1,0.7792,High Risk,Upgrade to 2-year contract with 20% discount,77.9,Call,5.0,0.45,3,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.1552835,1,0,1,0,0,0,0,0,2,0,0,2,0.50313586,-0.8642482,1,1,0.7772,High Risk,Upgrade to 2-year contract with 20% discount,77.7,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,2,0.18407086,-0.9763841,1,1,0.7766,High Risk,Upgrade to 2-year contract with 20% discount,77.7,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-1.1552835,1,2,1,0,0,0,0,0,0,0,0,2,0.3286472,-0.8743581,1,1,0.7774,High Risk,Upgrade to 2-year contract with 20% discount,77.7,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,2,0.18573265,-0.976362,0,1,0.7766,High Risk,Upgrade to 2-year contract with 20% discount,77.7,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2367243,1,0,1,0,0,2,0,0,2,0,0,3,0.7125223,-0.92852765,1,1,0.7774,High Risk,Upgrade to 2-year contract with 20% discount,77.7,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.1145631,1,2,1,0,2,2,0,2,2,0,1,3,1.3074456,-0.7681822,1,1,0.7766,High Risk,Upgrade to 2-year contract with 20% discount,77.7,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.1960039,1,2,1,0,0,2,0,2,0,0,1,2,0.8737166,-0.87978834,1,1,0.7771,High Risk,Upgrade to 2-year contract with 20% discount,77.7,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,2,0.18407086,-0.9763841,1,1,0.7766,High Risk,Upgrade to 2-year contract with 20% discount,77.7,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,2,0.17410007,-0.97651654,1,1,0.7762,High Risk,Upgrade to 2-year contract with 20% discount,77.6,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,1,0,-0.91096133,1,0,1,0,2,0,2,2,2,0,1,2,1.1661929,-0.56995785,1,1,0.7765,High Risk,Upgrade to 2-year contract with 20% discount,77.6,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,1,0,-0.8702409,1,2,1,2,0,0,2,2,0,0,1,1,1.0448817,-0.46790978,1,1,0.7752,High Risk,Upgrade to 2-year contract with 20% discount,77.5,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,1,-0.8295206,1,2,1,0,0,0,0,2,0,0,1,2,0.64106506,-0.58070785,0,1,0.7753,High Risk,Upgrade to 2-year contract with 20% discount,77.5,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
1,0.0,0,0,-0.78880024,1,2,1,2,0,0,0,2,2,0,1,3,1.1096917,-0.46428964,1,1,0.7742,High Risk,Upgrade to 2-year contract with 20% discount,77.4,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.1960039,1,0,1,0,0,0,0,2,2,0,1,2,0.8205391,-0.9012663,1,1,0.7726,High Risk,Upgrade to 2-year contract with 20% discount,77.3,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,2,0.17742367,-0.9764724,1,1,0.7721,High Risk,Upgrade to 2-year contract with 20% discount,77.2,Call,5.0,0.45,4,Control,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,2,0.17908546,-0.9764503,1,1,0.7721,High Risk,Upgrade to 2-year contract with 20% discount,77.2,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,2,0.18240906,-0.97640616,1,1,0.7721,High Risk,Upgrade to 2-year contract with 20% discount,77.2,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,2,0.18074726,-0.9764282,0,1,0.7721,High Risk,Upgrade to 2-year contract with 20% discount,77.2,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,2,0.17742367,-0.9764724,1,1,0.7721,High Risk,Upgrade to 2-year contract with 20% discount,77.2,Call,5.0,0.45,4,Treatment,50.0,0.35,175.0,3.499300139972006,True
